pl_name,hostname,discoverymethod,pl_bmassprov,disc_year,planet_mass_limit_flag,planet_radius_limit_flag,insolation_limit_flag,equilibrium_temperature_limit_flag,available_axis_count,available_axes,stellar_mass_solar_effective,stellar_mass_source,orbital_status,orbital_period_days_effective,semimajor_axis_au_effective,orbital_stellar_mass_solar_effective,orbital_calculable,G_hat_star_only_SI,log_G_ratio_star_only,planet_to_star_mass_ratio,G_hat_two_body_SI,log_G_ratio_two_body,planet_density_earth,planet_density_g_cm3,planet_surface_gravity_earth,planet_escape_velocity_earth,flag_extreme_density_robust,planet_density_lower_g_cm3,planet_density_upper_g_cm3,planet_density_audit_class,planet_true_mass_constraint_lower_earth,planet_true_mass_constraint_upper_earth,planet_radius_constraint_lower_earth,planet_radius_constraint_upper_earth,planet_density_constraint_lower_g_cm3,planet_density_constraint_upper_g_cm3,planet_density_candidate_defense,stellar_density_solar,stellar_logg_predicted_cgs,stellar_logg_delta_dex,insolation_model_earth,insolation_catalog_model_ratio,effective_stellar_luminosity_from_insolation_solar,stellar_luminosity_from_radius_temperature_solar,stellar_luminosity_representation_ratio,equilibrium_temperature_model_K,equilibrium_temperature_catalog_model_ratio,flag_extreme_insolation_consistency_robust,flag_extreme_temperature_consistency_robust,irradiation_consistency_Q,effective_albedo_like,irradiation_audit_class,host_shared_insolation_factor_candidate,insolation_model_constraint_lower_earth,insolation_model_constraint_upper_earth,equilibrium_temperature_model_constraint_lower_K,equilibrium_temperature_model_constraint_upper_K,insolation_candidate_interval_overlap,thermal_balance_candidate_defensible,thermal_balance_phi_central,host_latent_insolation_scale,host_latent_insolation_scale_cv,host_latent_scale_thermal_Q,host_latent_scale_candidate,irradiation_candidate_defense,thermal_candidate_defense,periastron_au,apastron_au,available_zone_count,available_zones,deep_residual_maximal_subspace,deep_residual_axis_count,deep_residual_eligible,passport_status
Kepler-1167 b,Kepler-1167,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.79,OBSERVED,OBSERVED_P_A_MSTAR,1.003933739,0.0175,0.79,True,5.993305282579405e-11,-0.10762126983493162,1.3572392946602985e-05,5.993223940189072e-11,-0.10763484213577416,0.7139698704714662,3.9368298657796648,1.220888478506207,1.444894216974244,False,,,NOT_CANDIDATE,3.57,3.57,1.5899999999999999,1.83,3.212045648461031,4.897152235290431,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.8725925925925926,4.58558532463032,0.014414675369679664,1010.4531736679368,1.0289412979187431,0.31840720625,0.30945128443580566,1.0289412979187431,1569.237465377063,0.9042608472638248,False,False,1.5389187461531897,0.35019311285947763,NOT_CANDIDATE,False,808.5852340453132,1210.7983525062912,1484.1953677481968,1641.8276887283087,True,True,0.6686131418509074,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.0175,0.0175,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1168 b,Kepler-1168,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.87,OBSERVED,OBSERVED_P_A_MSTAR,55.8226539,0.2663,0.87,True,6.202442288235677e-11,-0.0733211979300261,2.3474965359203856e-05,6.202296689535742e-11,-0.07334467261985264,0.4352,2.3996928,1.088,1.649242250247064,False,,,NOT_CANDIDATE,6.8,6.8,2.37,2.68,1.9479207881288585,2.816635420547078,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.5778935302737922,4.549972307974463,0.010027692025536439,6.041831482155645,0.6797607666036188,0.29125073882999997,0.42846064842079024,0.6797607666036188,436.3668717026791,0.8685352270697435,False,False,1.1945555322943244,0.16286855406433143,NOT_CANDIDATE,False,5.3008270513914715,6.971834939734765,422.32377300307184,452.26855592551806,False,True,0.569049113437226,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.2663,0.2663,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1169 b,Kepler-1169,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,1.24,OBSERVED,OBSERVED_P_A_MSTAR,6.11009134,0.06931,1.24,True,6.404128697716744e-11,-0.041321438482834226,1.886822613009159e-06,6.404116614284699e-11,-0.04132332530366737,0.9378943008774551,5.171549175038288,0.8816206428248077,0.9103424653696647,False,,,NOT_CANDIDATE,0.779,0.779,0.8799999999999999,1.0,4.295406000000001,6.30312910875282,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.6663560587618568,4.351692222406718,-0.0016922224067181801,416.8274884228746,0.8349881177867635,1.6719698611006,2.002387609457674,0.8349881177867635,1257.6178941167507,0.8945483403686055,False,False,1.3039623083437668,0.23310666757679965,NOT_CANDIDATE,False,356.3495450952784,491.3786107098847,1209.2850181550375,1310.4295634636405,True,True,0.6403468201832668,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.06931,0.06931,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
Kepler-117 b,Kepler-117,Transit,Mass,2014,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,1.129,OBSERVED,OBSERVED_P_A_MSTAR,18.7959228,0.1445,1.129,True,6.735529442761515e-11,0.009132087554358662,7.947476858651686e-05,6.734994180657575e-11,0.009052615943724177,0.05707743480241912,0.314724975500539,0.45998704707269567,1.9253663579586233,False,0.18507818103603754,0.47080148786851084,NOT_CANDIDATE,19.387,40.363,7.789999999999999,8.328,0.18507818103603754,0.47080148786851084,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.272556986654144,4.079283620162922,0.022716379837078193,159.20274847248325,0.9895620616576826,3.2894954652499995,3.3241931887925675,0.9895620616576827,988.660676221501,0.995285868717553,False,False,1.0084437648623843,0.008373064673107056,NOT_CANDIDATE,False,130.58161744056943,185.05838674244072,940.8711049971969,1026.5658509355153,True,True,0.9812763945173697,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.13737615,0.15162384999999998,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
Kepler-117 c,Kepler-117,Transit,Mass,2014,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,1.129,OBSERVED,OBSERVED_P_A_MSTAR,50.790391,0.2804,1.129,True,6.740101215199605e-11,0.009810612030063259,0.0015556570769547555,6.729632215218698e-11,0.008256163734109132,0.3111296883796869,1.7155691017255936,3.839651484293716,6.883686437343638,False,1.4091416001724146,2.07491514992344,NOT_CANDIDATE,527.5699999999999,641.99,11.949,12.732999999999999,1.4091416001724146,2.07491514992344,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.272556986654144,4.079283620162922,0.022716379837078193,42.279538360633275,0.9901479917524095,3.2914432100799993,3.3241931887925675,0.9901479917524096,709.7283925148246,0.9919287539074958,False,False,1.0227704976523306,0.02226354563863353,NOT_CANDIDATE,False,34.659522475063696,49.17553752913081,675.3287890766535,737.049912887118,True,True,0.9681037867490284,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.27134307999999996,0.28945692,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
Kepler-1170 b,Kepler-1170,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.8,OBSERVED,OBSERVED_P_A_MSTAR,9.98969327,0.088,0.8,True,7.600517565265299e-11,0.12995201579301463,2.3989774801731983e-05,7.600335234934596e-11,0.12992802630596295,0.45650940620128366,2.517192865793878,1.1001876689450938,1.6283280634312227,False,,,NOT_CANDIDATE,6.39,6.39,2.24,2.6,2.004691624943104,3.1348990837964643,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.822423093745444,4.579543562553639,0.0004564374463607024,44.365534230193155,1.5673653255070306,0.538494528,0.34356669707861576,1.5673653255070306,718.3251117840656,0.9814497480799874,False,False,1.6892656971935402,0.4080268120868441,NOT_CANDIDATE,False,35.75370097096989,54.81019465892452,680.5967503516225,757.3122055297447,False,True,0.9278382483649382,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.088,0.088,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1171 b,Kepler-1171,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,1.58,OBSERVED,OBSERVED_P_A_MSTAR,1.44259224,0.0284,1.58,True,6.202977337796229e-11,-0.07323493731538942,1.3458339224362629e-05,6.202893857146527e-11,-0.07324839556405106,0.42200088500976557,2.3269128799438477,1.080322265625,1.6630168369562588,False,,,NOT_CANDIDATE,7.08,7.08,2.06,3.24,1.1477967450761233,4.46579063206089,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.2130851834993847,4.056668624352665,-0.00666862435266502,10456.940626075633,0.9726559003918775,8.2035257928,8.434150031367563,0.9726559003918777,2814.561746658548,0.9592967726522411,False,False,1.1485430869602422,0.1293317496284614,NOT_CANDIDATE,False,6013.295062523517,19472.970306225703,2450.968608123851,3287.892962691419,True,True,0.8468606110077496,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.0284,0.0284,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1172 b,Kepler-1172,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.92,OBSERVED,OBSERVED_P_A_MSTAR,26.0204423,0.168,0.92,True,6.777977355058699e-11,0.015414402358578218,3.362518615470361e-05,6.777749451971667e-11,0.015380777737737545,0.31433105468749994,1.7332214355468747,1.0058593749999998,1.7940875118009154,False,,,NOT_CANDIDATE,10.3,10.3,2.92,3.6,1.2172968106995885,2.2811583426945354,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.3050219229498035,4.503088574179008,0.006911425820991468,24.12850033437519,1.0923181977642993,0.7438717440000001,0.6810027934374054,1.0923181977642993,616.8679444676209,1.0942374393964485,False,False,0.7619086225580043,-0.31249334945526197,NOT_CANDIDATE,False,18.572423497309693,33.697860887865865,577.7989719240122,670.5948340741073,True,True,1.4336603700546005,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.168,0.168,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1173 b,Kepler-1173,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,17,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,0.86,OBSERVED,OBSERVED_P_A_MSTAR,0.7698536,0.0156,0.86,True,6.632060793961579e-11,-0.0063487453209509674,2.2350993009583974e-06,6.632045970680266e-11,-0.0063509804177542,0.907841337704211,5.00583713610102,0.8079787905567479,0.847998304005088,False,,,NOT_CANDIDATE,0.64,0.64,0.8200000000000001,1.12,2.5118440233236146,6.400371439764367,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.5597568230292658,4.544951506599412,0.005048493400587439,1893.9656059830966,0.7719770598690846,0.3558161692799999,0.46091546987204635,0.7719770598690845,1836.1266844455279,0.8986308047139273,False,False,1.1838023211066577,0.1552643695907212,NOT_CANDIDATE,False,1536.5422851328767,2366.96289423404,1742.5921341293638,1941.3662830493165,False,True,0.6521165283300128,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.0156,0.0156,7,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT;UNCERTAINTY_ORBIT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_semimajor_axis_uncertainty;relative_stellar_mass_uncertainty,17,True,FULL_17_AXIS_OBSERVED_ORBITAL
Kepler-1174 b,Kepler-1174,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,1.04,OBSERVED,OBSERVED_P_A_MSTAR,6.89225223,0.0732,1.04,True,7.069147174204746e-11,0.057475516762754454,9.096881019074966e-06,7.069082867598986e-11,0.057466419923111856,0.7836446641634816,4.321016678197437,1.2459950160199358,1.4075269359666613,False,,,NOT_CANDIDATE,3.15,3.15,1.4300000000000002,1.9000000000000001,2.5323079166059186,5.939764182221024,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.9245562130177515,4.421047420824498,-0.0010474208244977135,225.79524705814816,2.8424601862178087,3.43899344736,1.209865124596852,2.8424601862178087,1078.917703267906,1.0714440930004405,True,False,2.15683206208672,0.5363570406902672,COMPOSITE_INSOLATION_ONLY_MISMATCH,False,172.25762324734953,344.89727316775077,1008.3335855818739,1199.449756003118,False,True,1.3178866524581188,,,,False,OPEN_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.0732,0.0732,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1175 b,Kepler-1175,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.9,OBSERVED,OBSERVED_P_A_MSTAR,37.94563,0.2181,0.9,True,7.128372673045673e-11,0.06581864190345686,3.07683148909016e-05,7.128153351778756e-11,0.0657878740619009,0.34491918883835515,1.9018844072546903,1.031308374626682,1.7560216513852498,False,,,NOT_CANDIDATE,9.22,9.22,2.7600000000000002,3.2600000000000002,1.4673877277984604,2.4180787284366634,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.414969751091099,4.523326367075468,0.006673632924532491,12.38574893452545,1.044587619884264,0.61542973818,0.5891604748754221,1.0445876198842643,522.1438755501185,0.9863181856866713,False,False,1.1037652363587533,0.094010241436003,NOT_CANDIDATE,False,10.124950510170542,15.233174476087973,496.4869612377571,549.8664528487482,True,True,0.9463856855378847,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.2181,0.2181,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1176 b,Kepler-1176,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,1.01,OBSERVED,OBSERVED_P_A_MSTAR,24.1738579,0.1589,1.01,True,6.052681658984614e-11,-0.09776290661763683,1.9537063846341486e-05,6.052563409666846e-11,-0.09778244349063717,0.4467526285816283,2.4633939939990985,1.0945439400249894,1.6375691292465258,False,,,NOT_CANDIDATE,6.57,6.57,2.1300000000000003,3.08,1.2398809341274344,3.748809061470588,EXTREME_EXCLUDED_BY_CONSTRAINTS,0.9517455578925148,4.4252017903820855,-0.005201790382085569,43.300019154632274,0.6024708651245294,0.6586761412700001,1.093291276639333,0.6024708651245293,713.9727596470914,0.8333651276753216,False,False,1.2490929473883101,0.19941906477746985,NOT_CANDIDATE,False,27.434257506792367,80.89428854749791,636.9904524263063,834.7166668876623,True,True,0.4823266886457226,,,,False,NOT_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.1589,0.1589,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
Kepler-1177 b,Kepler-1177,Transit,M-R relationship,2016,0.0,0.0,0.0,0.0,16,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,0.98,OBSERVED,OBSERVED_P_A_MSTAR,106.247547,0.4301,0.98,True,6.403742682728661e-11,-0.04138171625682699,1.308630684467383e-05,6.403658882483597e-11,-0.04139480247804666,0.6225397288234437,3.4326840647324683,1.182825484764543,1.4991225503782641,False,,,NOT_CANDIDATE,4.27,4.27,1.7799999999999998,2.06,2.693351129788135,4.174789955303,EXTREME_EXCLUDED_BY_CONSTRAINTS,1.0737690278993681,4.455763367283284,0.004236632716716038,4.878115610576726,2.431676685620329,2.1943040506199996,0.9023831431193023,2.4316766856203285,413.6401076188487,0.911420321811223,True,False,3.52396024104671,0.7162283534439159,COMPOSITE_INSOLATION_ONLY_MISMATCH,False,4.177737093695489,5.8702854824032284,397.91920183596244,433.2358886777211,False,True,0.6900408969705221,,,,False,OPEN_CANDIDATE,DEFENDED_BY_ALBEDO_REDISTRIBUTION_ENVELOPE,0.4301,0.4301,6,ORBITAL_OBSERVED_CLOSURE;PLANET_STRUCTURE;STELLAR_STRUCTURE;IRRADIATION_MODEL_CHECK;ECCENTRIC_ORBIT_GEOMETRY;CATALOGUE_CONTEXT,log_planet_mass_earth;log_planet_radius_earth;eccentricity;log_insolation_earth;log_equilibrium_temperature_K;log_stellar_temperature_K;log_stellar_radius_solar;stellar_metallicity_FeH;stellar_logg_cgs;log_distance_pc;discovery_year_centered;system_planet_count;ttv_flag;controversial_flag;relative_period_uncertainty;relative_stellar_mass_uncertainty,16,True,OBSERVED_ORBITAL_PHYSICS
